-0.84423	-0.62752	0.053775	-0.31792	-0.18425	-0.1323	0.13451	-0.014803	0.10331	0.0037972	0.074588	0.21921	-0.29915	0.039381	0.064734	-0.29233	0.12017	0.072362	-0.29255	0.18911	0.022946	0.014718	-0.11463	-0.026696	-0.13543	-0.028991	-0.035003	0.07166	0.13566	0.045231	0.087618	-0.12795	0.038322	-0.063314	-0.014521	0.12145	-0.00975	0.014338	0.14258	-0.065681	0.038543	0.026816	-0.048537	-0.14559	-0.15965	0.028466	0.055495	0.1436	-0.0043915	-0.13783	-0.053868	-0.054748	-0.10144	-0.071748	-0.064774	0.010387	0.13426	-0.052377	0.051107	-0.11639	-0.19055	0.16091	-0.012871	-0.10411	-0.030561	0.13778	0.137	0.080857	-0.24323	-0.041482	-0.062732	-0.097867	-0.058228	-0.013239	0.16235	-0.098955	0.16012	-0.053192	0.0088779	0.052034	0.030024	-0.20128	0.074501	0.036198	0.050901	0.026963	0.0091229	-0.028027	0.13373	0.0068782	-0.060777	-0.0089128	0.072999	0.014242	-0.035723	-0.065604	-0.27849	0.045727	0.093161	0.21398
-0.63976	0.15792	0.68546	-0.27677	0.55456	0.55369	0.64965	-0.085531	0.28367	-0.018152	-0.24604	0.17903	-0.26807	-0.081197	0.30079	0.26234	0.13332	0.26794	0.12864	-0.13495	0.19613	-0.15384	-0.11278	-0.10471	-0.055079	0.57834	-0.74145	-0.10778	-0.40022	-0.092076	0.10293	0.075672	-0.08336	0.65142	0.39738	0.15343	-0.14957	0.061614	-0.16914	0.1004	-0.40509	-0.0093628	0.12005	0.13868	-0.01289	-0.0046293	0.20204	-0.33766	0.43805	-0.30076	-0.15385	0.29781	0.024887	-0.06792	0.16619	0.036979	-0.078272	0.36303	0.051984	0.0059103	-0.13502	-0.14864	0.042948	0.051571	0.29628	-0.1634	-0.30949	-0.23153	0.081783	-0.058037	-0.30913	0.15213	0.078497	0.18587	-0.11237	-0.32071	0.15245	0.18938	0.28009	0.12779	-0.060645	-0.032451	-0.079264	0.13342	0.12306	-0.26827	0.092127	-0.085854	-0.064356	0.052788	0.10266	0.0076618	-0.219	0.051396	0.14704	0.13489	-0.088082	0.091934	-0.047066	0.08404
-0.73098	-0.24488	0.40454	-0.21282	-0.14675	-0.044937	-0.0071812	-0.062925	-0.019995	0.43804	-0.15611	-0.058757	0.44488	-0.14832	0.11691	0.043872	0.31847	0.27088	-0.44862	0.27157	0.48226	0.12844	-0.092036	-0.51603	0.34722	0.077685	0.017912	0.0043336	-0.039944	-0.04583	-0.29524	0.79684	-0.20278	-0.10508	-0.14527	0.17309	-0.13882	-0.4685	0.44666	-0.23324	-0.12934	-0.044285	0.3759	-0.023704	-0.084947	0.036155	-0.17658	-0.07814	-0.14543	0.23567	0.16103	0.15697	0.19159	-0.16834	-0.062066	-0.26325	0.43067	0.23904	-0.28093	-0.042291	0.13402	-0.0069005	-0.021547	-0.18866	0.07544	0.065863	0.086429	-0.17064	0.12614	-0.082532	-0.21672	0.20688	0.21973	-0.18082	0.16584	0.21029	-0.039474	-0.033929	-0.21472	-0.066317	-0.070051	0.22823	0.27998	0.066395	-0.082392	0.1897	0.045225	0.066797	-0.072189	-0.10655	-0.14145	0.14489	-0.00027712	-0.040368	0.084716	-0.14435	0.08492	-0.14863	-0.055191	-0.1259
-0.95145	-0.11197	0.18665	0.32963	0.27961	-0.53711	-0.24914	-0.12624	-0.085852	0.35911	0.021188	-0.43444	-0.29637	0.62453	-0.25057	0.24541	0.019027	0.56671	0.56796	0.29962	-0.45159	0.090088	-0.1301	-0.036009	-0.31557	-0.051627	-0.12528	0.050946	0.0089684	0.14382	0.012998	0.10594	-0.027541	0.0048294	-0.08629	-0.034764	-0.14352	-0.10221	-0.11584	0.010459	-0.024663	-0.10982	0.063013	0.107	-0.10426	0.12156	0.017477	0.088886	0.018743	0.072549	0.16012	-0.0086935	0.1633	-0.17745	-0.096906	-0.17636	-0.025758	-0.065682	-0.097691	0.083639	0.018173	-0.016685	-0.11384	-0.055196	-0.13162	0.034415	0.14204	0.010449	0.0051624	0.16329	-0.17088	0.021833	-0.063648	-0.1237	0.058171	0.10219	-0.020287	0.15575	0.083091	-0.067542	-0.011483	-0.048847	-0.043523	-0.012729	-0.078591	-0.053866	0.0035105	0.091467	0.01568	0.038058	-0.0061312	0.10043	0.06255	0.081196	0.013209	0.053667	-0.0089927	-0.030693	-0.057886	0.10245
-0.95508	0.22946	-0.20687	-0.17231	-0.40304	-0.0096613	0.13118	-0.48701	0.090953	-0.19037	0.36938	0.35873	-0.19792	-0.24161	0.29735	-0.14886	-0.10544	0.49045	-0.10236	0.51095	0.22886	-0.11367	-0.069198	-0.035642	0.025374	-0.18046	-0.15614	0.14326	0.19259	-0.19325	-0.14457	-0.19778	0.17155	0.25909	0.037558	-0.13703	0.11939	0.037434	-0.24318	0.13581	0.15695	0.10802	0.11277	0.35816	0.22816	0.16992	-0.058739	0.11203	0.0015545	0.0055158	0.09215	-0.46538	0.012079	0.17247	0.11628	-0.26845	0.19716	-0.51262	-0.095438	0.12979	-0.14328	-0.0039007	-0.015336	-0.040869	0.1099	0.15182	-0.095583	0.012304	-0.10863	0.20254	-0.033141	0.029147	0.09178	0.072237	-0.044179	0.017656	0.14147	-0.030276	-0.047786	-0.111	-0.035901	0.2102	-0.13148	-0.14028	0.056357	0.072322	-0.0007236	0.0071945	0.061036	-0.00026195	0.090028	-0.019728	-0.075717	-0.15449	0.060917	0.085763	-0.073276	-0.082604	0.084382	-0.013311
-0.72042	0.37055	0.2666	-0.027485	0.44859	-0.61248	-0.36147	0.4716	-0.17192	0.095143	-0.021345	-0.1827	0.041156	-0.40715	0.028618	-0.34894	-0.28163	-0.37438	0.16718	0.23083	0.1864	-0.048559	0.29158	-0.13703	0.20008	-0.14217	-0.1706	-0.21566	0.1926	-0.073943	0.16496	-0.1436	0.087112	-0.31629	0.014667	-0.15509	0.047643	0.11326	0.24731	-0.18503	0.047126	0.12658	0.26279	-0.18394	-0.14602	-0.055675	-0.10639	0.047184	0.10899	-0.47432	0.13288	0.10449	0.12281	-0.17345	0.023322	0.16898	0.0097045	-0.14138	-0.3856	0.031635	0.087564	0.24083	-0.16995	0.2236	0.014094	-0.008193	-0.033724	-0.14097	0.064341	0.2783	0.12181	-0.052135	-0.09847	-0.04237	-0.27451	-0.0042632	0.0073886	-0.060511	0.087034	0.24429	0.10739	-0.086221	-0.057035	0.22487	-0.03481	0.18141	0.35381	0.092404	0.13104	-0.056558	0.10016	-0.10781	-0.1399	-0.1222	0.12977	0.026807	-0.038485	-0.24895	0.074628	-0.10385
-1.1384	0.53382	-0.28364	-0.2598	-0.030433	-0.41159	-0.16941	0.20135	-0.18703	0.17432	-0.37069	-0.11974	-0.21411	-0.1707	0.35092	0.29869	0.081181	-0.049544	0.12967	-0.1395	-0.093731	0.1591	-0.11166	0.066076	0.17845	0.20366	-0.064655	0.21094	0.084798	-0.11352	-0.026317	-0.021803	0.10976	-0.13681	0.046598	-0.072369	-0.061753	0.0041397	0.13903	0.053198	0.037792	0.098975	-0.037767	0.26315	0.19259	-0.16721	0.20213	-0.027955	-0.087954	0.037204	-0.086593	-0.17445	-0.02659	-0.11636	0.095418	-0.020541	0.20092	0.15671	0.054848	0.10501	-0.014373	-0.077753	0.076203	0.046101	0.23777	0.042474	-0.035675	0.00055757	0.059874	-0.096577	-0.090781	0.036402	-0.074132	-0.015464	0.0023811	0.1167	0.0014901	-0.22515	0.0046994	-0.037798	-0.10101	0.12959	-0.054513	-0.10243	-0.02409	-0.01281	0.004778	-0.03094	-0.083815	-0.084269	0.13707	-0.050031	0.0016171	-0.006539	0.090789	0.10617	0.0064977	-0.122	0.13062	0.0040108
-0.96945	-0.15915	0.2962	0.40532	0.243	-0.52028	0.10336	-0.095373	-0.021754	0.4412	0.0064892	-0.38317	-0.24645	0.46317	-0.15792	0.3226	0.052486	0.55248	0.4641	0.3284	-0.36509	-0.0065169	-0.13822	-0.10422	-0.32826	-0.052202	0.031924	-0.021873	0.077947	0.14246	-0.12029	0.034261	0.059489	0.17482	-0.10925	0.095604	-0.17046	-0.042125	0.0020768	0.13079	-0.12002	-0.1021	0.22194	0.21875	0.016165	0.10157	0.28298	-0.2123	0.11055	0.095827	0.044553	-0.067937	-0.079921	-0.20778	-0.24838	0.048751	-0.038311	0.07157	-0.0031493	-0.027696	0.16317	0.33239	-0.2118	-0.10432	-0.12465	-0.097918	0.18942	0.092431	0.062176	-0.10477	0.021276	0.0069415	-0.037007	0.028294	-0.27083	0.033995	0.15312	-0.097602	0.10027	-0.10308	-0.10963	-0.10553	0.012777	-0.034339	0.014991	-0.090632	0.0091957	-0.0064602	0.10146	0.006137	0.07055	0.01936	0.011819	-0.096368	-0.018202	0.084156	0.055404	0.027164	0.038158	-0.12314
-1.0246	0.48555	-0.19362	0.061574	-0.11356	0.062892	0.0019544	0.33697	-0.091034	0.092734	0.23263	-0.10671	0.14859	0.33488	-0.28452	0.13988	-0.25003	-0.10194	-0.2243	-0.1838	0.032568	0.072395	0.058597	0.22524	0.047071	0.17386	-0.059735	0.01071	0.059956	0.061292	-0.035977	-0.019442	0.078232	-0.11199	0.14378	0.21406	-0.34206	-0.16147	-0.13122	-0.10315	-0.074847	0.091418	-0.031942	-0.014308	0.073961	0.13835	0.017421	-0.0052098	0.087344	0.25178	0.077807	0.1175	-0.0029934	-0.12458	-0.19469	-0.22815	0.022871	-0.13919	0.23907	-0.023247	0.034754	-0.088582	0.15023	0.15711	0.087962	-0.089486	-0.19146	-0.13459	-0.052701	0.15769	0.097041	0.090249	0.072008	-0.14254	0.17043	-0.12436	0.082626	0.31208	-0.0035445	0.074296	0.11111	-0.2125	0.089194	-0.010059	0.34817	-0.29634	0.12894	-0.1539	0.057012	-0.021111	0.14652	0.08422	0.068061	0.046716	0.17887	0.087779	0.31476	0.080987	0.33007	-0.074543
-0.74463	-0.57899	-0.001519	-0.35331	-0.1048	-0.07218	-0.30552	-0.11366	0.047202	-0.098078	0.093848	0.20349	-0.35461	0.093311	0.045913	-0.31517	0.080577	0.03222	-0.21945	0.14068	-0.07196	-0.015721	-0.067705	-0.006849	-0.018231	-0.044022	-0.10942	0.11583	0.028778	0.07176	0.0058194	0.039139	0.043965	0.082952	-0.16838	0.071068	-0.072157	0.052764	0.068299	-0.17343	0.043808	0.15733	-0.015696	-0.18161	0.11125	-0.0047315	-0.069508	-0.07765	0.18626	0.25313	-0.26651	0.078621	-0.021195	-0.020443	0.0038485	0.097302	0.089511	-0.12798	-0.012047	-0.060088	0.00068348	0.046314	0.059884	-0.056179	-0.12284	0.2238	-0.078915	-0.081716	-0.056253	0.10093	0.10503	-0.17045	0.17776	0.030101	0.23238	-0.014048	0.0064403	-0.018713	0.091044	-0.042825	-0.1612	-0.039452	0.021284	0.058629	-0.057068	-0.22466	-0.063451	0.14617	0.23836	0.12502	-0.086924	-0.16684	0.013862	0.051528	-0.069272	0.05799	-0.29442	0.15679	0.31234	-0.12127
-0.77574	-0.57745	0.18764	-0.28781	-0.18206	-0.039854	0.0010662	-0.068997	0.049251	0.054941	0.027734	-0.021986	0.03814	0.016261	-0.096472	0.1588	-0.1	-0.049059	0.22659	-0.10529	0.04467	-0.056959	0.009201	0.057909	0.13736	0.028659	-0.14002	0.11059	-0.11589	-0.063075	0.11238	0.039253	-0.04231	-0.11429	-0.019458	-0.10678	-0.033969	-0.083867	0.017896	0.081721	-0.050437	-0.14401	0.076041	-0.10702	0.15773	-0.1167	0.088169	0.00075996	0.12294	0.0072833	0.082116	-0.016598	-0.012476	0.26326	-0.057855	-0.10122	-0.002324	0.079268	0.0015189	0.13318	0.01341	-0.10894	-0.18187	0.077561	-0.046564	-0.060281	-0.11	0.070356	0.088567	-0.057411	-0.0069302	-0.17688	-0.10857	-0.17939	0.032339	0.25261	0.14534	0.014591	-0.011497	0.067387	0.041143	-0.0048489	-0.075357	0.096923	0.010172	0.00025211	-0.070137	-0.0030428	0.13514	0.057807	0.085749	-0.15827	-0.14433	0.20574	-0.10895	-0.097602	-0.20668	0.033552	0.11485	-0.1126
-1.046	0.47064	-0.20298	-0.02432	-0.048728	-0.080993	-0.34564	0.14439	-0.12779	0.020128	0.20562	-0.35563	0.0057179	0.34024	-0.28781	0.14169	0.070522	0.048009	0.21468	-0.38737	0.15983	-0.026279	-0.1538	0.072266	0.36738	0.20265	0.019113	0.019849	-0.19229	-0.059991	-0.11076	0.00081678	0.09906	-0.16146	0.074668	0.02025	-0.16546	-0.038064	0.11311	-0.063288	-0.054468	-0.008666	0.14444	-0.037948	0.18974	0.11132	-0.20214	-0.041044	0.12821	0.053382	0.27752	0.057595	-0.1611	0.14992	-0.086246	-0.1533	0.076409	0.085327	-0.2483	-0.15961	0.16962	-0.1054	-0.01083	0.15047	0.019648	-0.071791	-0.025904	-0.0010846	-0.22084	-0.0041764	0.13252	-0.048774	0.12917	-0.1021	-0.10158	-0.13375	0.11064	0.086872	0.039633	0.031859	0.17908	0.095806	0.22981	0.038319	0.03176	0.14303	-0.02559	-0.085262	0.090283	0.044644	-0.078114	0.37184	0.025169	0.002505	-0.011496	-0.093288	0.20365	-0.013202	0.055351	0.10026
-0.48847	-0.26841	0.71573	-0.054371	-0.18535	0.051569	-0.10018	0.0039789	0.039997	-0.069024	0.045642	0.14563	-0.17376	0.14965	-0.088021	-0.066524	-0.074479	-0.096115	-0.11154	0.022005	-0.074402	0.044462	-0.071822	0.026121	-0.12189	0.020867	-0.034073	0.035036	-0.15219	-0.47277	-0.15483	0.021413	0.23245	-0.22454	-0.012445	0.040895	-0.019097	0.18109	-0.0079781	0.0087079	0.0025732	-0.18489	0.033691	0.27707	-0.12535	0.1568	0.080189	0.26691	-0.38247	0.0020009	-0.15668	0.12338	0.1141	0.53603	-0.062682	0.29783	0.25822	0.027072	-0.16196	-0.56528	-0.075069	-0.014938	-0.10917	0.031965	0.46922	0.11633	-0.058768	-0.25484	0.086022	0.50121	0.1915	0.1029	-0.034375	-0.17166	-0.27744	0.082037	-0.14694	0.089096	-0.22904	0.18687	-0.16769	0.11862	-0.00050812	-0.10295	0.046171	-0.051508	0.014761	-0.1115	-0.32923	-0.27878	0.20099	-0.053439	0.038501	-0.083262	0.17873	0.11183	-0.055423	-0.0069003	-0.22712	-0.14937
-0.75185	-0.044543	-0.48411	-0.13597	0.17301	-0.11491	-0.34285	-0.2401	-0.066584	-0.096524	-0.0035479	0.00070786	-0.14437	-0.028099	0.19284	-0.024055	0.12382	-0.013026	-0.64187	0.28896	0.23297	0.02989	0.036399	-0.022333	0.40239	-0.23004	0.013001	-0.078391	-0.10285	-0.32924	-0.22948	0.27374	0.0053207	0.29718	-0.55608	0.57089	0.026092	0.12982	-0.034789	-0.064037	-0.35754	-0.36428	0.67378	0.066226	-0.23511	0.29186	0.60225	-0.5817	0.12758	-0.0076968	0.42076	0.13104	0.01359	-0.078344	-0.0087641	0.094653	0.0094875	0.48474	-0.018271	-0.23893	-0.079262	-0.075654	-0.1945	-0.25145	-0.10377	0.13549	-0.046784	-0.23183	0.082795	0.016539	-0.47687	0.0030005	-0.11151	-0.023911	-0.031936	-0.10008	0.11801	0.17789	-0.20381	-0.29887	0.077302	-0.017697	0.21593	0.17459	0.25136	-0.16278	0.084101	-0.12661	-0.068307	-0.012145	0.31905	-0.083747	-0.10771	-0.032301	0.12411	-0.12872	0.0616	0.20572	0.088169	0.10965
-0.67604	-0.068623	0.21071	-0.0078374	0.586	0.63907	-0.30428	-0.13674	-0.78016	0.04341	-0.23928	-0.038789	0.020219	-0.18221	0.049663	0.036653	0.36429	0.12188	0.38712	-0.29047	0.43276	-0.39196	0.041103	0.1891	-0.30578	0.34361	0.24388	0.028502	-0.078668	0.02119	-0.087928	-0.4962	0.022536	0.093624	0.025299	0.092408	0.072289	0.11237	0.21598	-0.007671	-0.010651	-0.0013138	0.13485	0.20955	-0.25653	0.22731	-0.20604	-0.29893	-0.32048	-0.15383	0.13396	0.1246	0.38144	0.13138	-0.16639	-0.25678	0.033907	0.03298	0.030988	0.13152	0.21671	-0.082761	-0.11984	-0.0038697	0.056453	-0.026125	0.13579	-0.21375	0.021339	0.033614	0.0146	-0.032392	0.19553	0.1184	-0.043063	-0.17409	0.081021	-0.040151	-0.01216	0.04272	-0.074824	-0.064506	0.056383	-0.075862	0.069017	-0.024373	-0.082169	-0.03194	-0.058637	-0.17651	0.018501	-0.25551	0.12549	0.074013	0.093094	-0.10384	0.010026	0.039806	0.081353	-0.13241
